chr	strand	gene	group	cluster	start	end	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	inCoding	cluster_width	hpi	cell_line	Time	dominant_TC	CDS_start	CDS_end	CDS_prime5	CDS_prime3	TSS_CDS_dist	closest_TC
LT934125.1	+	UL43	PK_15_2h	436	52460	52464	52460	17016.654599	14120.202752	52460	52461	2		5	2h	PK_15	2	436	52473	53594	52473	53594	13	436
LT934125.1	+	UL43	PK_15_4h	436	52459	52461	52460	10473.329545	9864.415036	52460	52460	1		3	4h	PK_15	4	436	52473	53594	52473	53594	13	436
LT934125.1	+	UL43	PK_15_6h	436	52435	52460	52460	8217.808206	6072.629618	52444	52460	17		26	6h	PK_15	6	436	52473	53594	52473	53594	13	436
LT934125.1	+	UL43	PK_15_8h	436	52438	52460	52460	9802.674574	7114.06629	52444	52460	17		23	8h	PK_15	8	436	52473	53594	52473	53594	13	436
LT934125.1	+	UL44	C6_12h	452	53641	53652	53648	6916.615965	5734.706866	53648	53649	2		12	12h	C6	12	452	53661	55103	53661	55103	13	452
LT934125.1	+	UL44	C6_4h	452	53648	53649	53648	5254.860747	4729.374672	53648	53649	2		2	4h	C6	4	452	53661	55103	53661	55103	13	452
LT934125.1	+	UL44	C6_6h	452	53644	53652	53648	5260.888314	4398.447607	53648	53649	2		9	6h	C6	6	452	53661	55103	53661	55103	13	452
LT934125.1	+	UL44	C6_8h	452	53643	53648	53648	2841.000807	2679.580307	53648	53648	1		6	8h	C6	8	452	53661	55103	53661	55103	13	452
LT934125.1	+	UL44	PC_12_12h	452	53643	53649	53648	5556.048517	4928.092173	53648	53648	1		7	12h	PC_12	12	452	53661	55103	53661	55103	13	452
LT934125.1	+	UL44	PC_12_1h	452	53652	53652	53652	2227.171492	2227.171492	53652	53652	1		1	1h	PC_12	1	452	53661	55103	53661	55103	9	452
LT934125.1	+	UL44	PC_12_2.5h	452	53641	53647	53641	1480.3849	740.19245	53641	53647	7		7	2.5h	PC_12	2.5	452	53661	55103	53661	55103	20	452
LT934125.1	+	UL44	PC_12_4h	452	53644	53652	53648	2208.391892	1505.721743	53648	53652	5		9	4h	PC_12	4	452	53661	55103	53661	55103	13	452
LT934125.1	+	UL44	PC_12_6h	452	53641	53652	53648	4797.18565	3944.352646	53648	53648	1		12	6h	PC_12	6	452	53661	55103	53661	55103	13	452
LT934125.1	+	UL44	PC_12_8h	452	53644	53650	53648	5705.686877	5110.038247	53648	53648	1		7	8h	PC_12	8	452	53661	55103	53661	55103	13	452
LT934125.1	+	UL44	PK_15_12h	452	53640	53648	53648	18185.354691	17343.249428	53648	53648	1		9	12h	PK_15	12	452	53661	55103	53661	55103	13	452
LT934125.1	+	UL44	PK_15_2h	452	53648	53649	53648	5430.847212	5068.790731	53648	53648	1		2	2h	PK_15	2	452	53661	55103	53661	55103	13	452
LT934125.1	+	UL44	PK_15_4h	452	53648	53648	53648	1014.857514	1014.857514	53648	53648	1		1	4h	PK_15	4	452	53661	55103	53661	55103	13	452
LT934125.1	+	UL44	PK_15_6h	452	53643	53649	53648	2806.474245	2451.632674	53648	53648	1		7	6h	PK_15	6	452	53661	55103	53661	55103	13	452
LT934125.1	+	UL44	PK_15_8h	452	53640	53648	53648	7197.399989	6745.643621	53648	53648	1		9	8h	PK_15	8	452	53661	55103	53661	55103	13	452
LT934125.1	+	UL46	C6_12h	139	14042	14048	14048	17938.442818	17197.127052	14048	14048	1	UL47	7	12h	C6	12	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	C6_1h	139	14048	14054	14048	16949.152542	13867.488444	14048	14051	4	UL47	7	1h	C6	1	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	C6_2h	139	14048	14051	14048	5861.664713	4689.33177	14048	14051	4	UL47	4	2h	C6	2	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	C6_4h	139	14044	14051	14048	17866.526538	15764.582239	14048	14048	1	UL47	8	4h	C6	4	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	C6_6h	139	14042	14048	14048	19404.915913	18542.475205	14048	14048	1	UL47	7	6h	C6	6	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	C6_8h	139	14041	14048	14048	11460.855528	10782.889427	14048	14048	1	UL47	8	8h	C6	8	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	NRK_1h	139	14048	14049	14048	30303.030303	20202.020202	14048	14049	2	UL47	2	1h	NRK	1	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	NRK_2h	139	14048	14048	14048	3236.245955	3236.245955	14048	14048	1	UL47	1	2h	NRK	2	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	PC_12_1.5h	139	14048	14048	14048	6637.168142	6637.168142	14048	14048	1	UL47	1	1.5h	PC_12	1.5	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	PC_12_12h	139	14042	14048	14048	5112.383709	4825.707987	14048	14048	1	UL47	7	12h	PC_12	12	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	PC_12_1h	139	14048	14048	14048	4454.342984	4454.342984	14048	14048	1	UL47	1	1h	PC_12	1	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	PC_12_2.5h	139	14048	14048	14048	2220.57735	2220.57735	14048	14048	1	UL47	1	2.5h	PC_12	2.5	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	PC_12_2h	139	14048	14051	14048	7338.225484	6671.114076	14048	14048	1	UL47	4	2h	PC_12	2	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	PC_12_4h	139	14042	14048	14048	13049.588437	12146.15539	14048	14048	1	UL47	7	4h	PC_12	4	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	PC_12_6h	139	14042	14048	14048	12632.58888	11939.662065	14048	14048	1	UL47	7	6h	PC_12	6	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	PC_12_8h	139	14040	14048	14048	5110.038248	4890.588752	14048	14048	1	UL47	9	8h	PC_12	8	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	PK_15_12h	139	14042	14048	14048	6594.965675	6249.427918	14048	14048	1	UL47	7	12h	PK_15	12	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	PK_15_2h	139	14047	14054	14048	8689.355539	5430.847212	14047	14051	5	UL47	8	2h	PK_15	2	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	PK_15_4h	139	14042	14048	14048	8524.803118	8037.671511	14048	14048	1	UL47	7	4h	PK_15	4	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	PK_15_6h	139	14042	14048	14048	7758.127082	7362.962605	14048	14048	1	UL47	7	6h	PK_15	6	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL46	PK_15_8h	139	14042	14048	14048	7916.701389	7447.401085	14048	14048	1	UL47	7	8h	PK_15	8	139	14071	16146	14071	16146	23	139
LT934125.1	+	UL47	C6_12h	101	11788	11798	11793	825.238305	258.761163	11791	11797	7		11	12h	C6	12	101	11815	14052	11815	14052	22	101
LT934125.1	+	UL47	C6_8h	101	11789	11806	11792	225.9887	64.5682	11789	11806	18		18	8h	C6	8	101	11815	14052	11815	14052	23	101
LT934125.1	+	UL47	PC_12_12h	101	11791	11798	11793	546.048993	170.640311	11791	11795	5		8	12h	PC_12	12	101	11815	14052	11815	14052	22	101
LT934125.1	+	UL47	PC_12_6h	101	11791	11794	11794	346.463409	133.255157	11791	11794	4		4	6h	PC_12	6	101	11815	14052	11815	14052	21	101
LT934125.1	+	UL47	PC_12_8h	101	11788	11795	11794	250.799424	125.399712	11788	11795	8		8	8h	PC_12	8	101	11815	14052	11815	14052	21	101
LT934125.1	+	UL47	PK_15_12h	101	11788	11800	11793	697.940505	178.489703	11791	11798	8		13	12h	PK_15	12	101	11815	14052	11815	14052	22	101
LT934125.1	+	UL47	PK_15_4h	101	11792	11792	11792	40.594301	40.594301	11792	11792	1		1	4h	PK_15	4	101	11815	14052	11815	14052	23	101
LT934125.1	+	UL47	PK_15_6h	101	11791	11800	11792	370.970733	96.774974	11792	11797	6		10	6h	PK_15	6	101	11815	14052	11815	14052	23	101
LT934125.1	+	UL47	PK_15_8h	101	11788	11798	11793	543.862036	166.667398	11791	11797	7		11	8h	PK_15	8	101	11815	14052	11815	14052	22	101
LT934125.1	+	UL48	C6_12h	91	10431	10435	10431	1566.554071	1412.696082	10431	10431	1		5	12h	C6	12	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	C6_1h	91	10431	10431	10431	1540.832049	1540.832049	10431	10431	1		1	1h	C6	1	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	C6_4h	91	10432	10432	10432	525.486075	525.486075	10432	10432	1		1	4h	C6	4	91	10473	11714	10473	11714	41	91
LT934125.1	+	UL48	C6_6h	91	10431	10433	10431	776.196637	689.952566	10431	10433	3		3	6h	C6	6	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	C6_8h	91	10430	10438	10431	548.829701	355.125101	10431	10434	4		9	8h	C6	8	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	PC_12_12h	91	10431	10433	10431	812.247879	743.991755	10431	10431	1		3	12h	PC_12	12	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	PC_12_4h	91	10431	10431	10431	200.762899	200.762899	10431	10431	1		1	4h	PC_12	4	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	PC_12_6h	91	10431	10435	10431	319.812376	266.510314	10431	10433	3		5	6h	PC_12	6	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	PC_12_8h	91	10431	10431	10431	846.448053	846.448053	10431	10431	1		1	8h	PC_12	8	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	PK_15_12h	91	10431	10433	10431	1290.617849	1196.796339	10431	10431	1		3	12h	PK_15	12	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	PK_15_2h	91	10431	10431	10431	362.056481	362.056481	10431	10431	1		1	2h	PK_15	2	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	PK_15_4h	91	10431	10433	10431	162.377203	121.782902	10431	10433	3		3	4h	PK_15	4	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	PK_15_6h	91	10430	10433	10431	572.585262	491.939451	10431	10433	3		4	6h	PK_15	6	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	PK_15_8h	91	10431	10433	10431	1359.655086	1258.777451	10431	10431	1		3	8h	PK_15	8	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL49	C6_12h	81	9640	9650	9646	6189.287286	2755.456713	9643	9646	4		11	12h	C6	12	81	9657	10409	9657	10409	11	81
LT934125.1	+	UL49	C6_1h	81	9644	9650	9644	3081.664098	1540.832049	9644	9650	7		7	1h	C6	1	81	9657	10409	9657	10409	13	81
LT934125.1	+	UL49	C6_2h	81	9643	9648	9644	4689.331771	2344.665885	9643	9648	6		6	2h	C6	2	81	9657	10409	9657	10409	13	81
LT934125.1	+	UL49	C6_4h	81	9643	9646	9646	3678.402522	2101.944298	9643	9646	4		4	4h	C6	4	81	9657	10409	9657	10409	11	81
LT934125.1	+	UL49	C6_6h	81	9640	9657	9646	3880.983182	1724.881414	9643	9647	5		18	6h	C6	6	81	9657	10409	9657	10409	11	81
LT934125.1	+	UL49	C6_8h	81	9640	9650	9646	4422.92171	1581.920904	9643	9647	5		11	8h	C6	8	81	9657	10409	9657	10409	11	81
LT934125.1	+	UL49	NRK_2h	81	9646	9647	9646	9708.737864	6472.491909	9646	9647	2		2	2h	NRK	2	81	9657	10409	9657	10409	11	81
LT934125.1	+	UL49	PC_12_12h	81	9640	9650	9643	5399.05943	1392.424935	9643	9647	5		11	12h	PC_12	12	81	9657	10409	9657	10409	14	81
LT934125.1	+	UL49	PC_12_2.5h	81	9640	9650	9644	8882.3094	2220.57735	9640	9650	11		11	2.5h	PC_12	2.5	81	9657	10409	9657	10409	13	81
LT934125.1	+	UL49	PC_12_2h	81	9644	9653	9644	4669.779854	1334.222815	9644	9653	10		10	2h	PC_12	2	81	9657	10409	9657	10409	13	81
LT934125.1	+	UL49	PC_12_4h	81	9640	9648	9644	3412.969286	1304.958844	9643	9646	4		9	4h	PC_12	4	81	9657	10409	9657	10409	13	81
LT934125.1	+	UL49	PC_12_6h	81	9640	9648	9644	3997.65471	1465.806727	9643	9647	5		9	6h	PC_12	6	81	9657	10409	9657	10409	13	81
LT934125.1	+	UL49	PC_12_8h	81	9640	9648	9646	5611.637094	1943.69553	9643	9647	5		9	8h	PC_12	8	81	9657	10409	9657	10409	11	81
LT934125.1	+	UL49	PK_15_12h	81	9640	9648	9646	7210.526316	2082.379863	9643	9646	4		9	12h	PK_15	12	81	9657	10409	9657	10409	11	81
LT934125.1	+	UL49	PK_15_2h	81	9643	9647	9646	3620.564808	1810.282404	9643	9647	5		5	2h	PK_15	2	81	9657	10409	9657	10409	11	81
LT934125.1	+	UL49	PK_15_4h	81	9638	9650	9643	6170.333686	1664.366323	9643	9647	5		13	4h	PK_15	4	81	9657	10409	9657	10409	14	81
LT934125.1	+	UL49	PK_15_6h	81	9640	9648	9643	4782.296629	1524.20584	9643	9646	4		9	6h	PK_15	6	81	9657	10409	9657	10409	14	81
LT934125.1	+	UL49	PK_15_8h	81	9640	9648	9646	6412.308826	2118.430344	9643	9646	4		9	8h	PK_15	8	81	9657	10409	9657	10409	11	81
LT934125.1	+	UL49.5	C6_12h	76	9267	9270	9270	12301.645581	9818.937121	9268	9270	3		4	12h	C6	12	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	C6_1h	76	9267	9272	9270	24653.312788	20030.816641	9269	9270	2		6	1h	C6	1	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	C6_4h	76	9267	9274	9270	9458.749345	7356.805045	9268	9270	3		8	4h	C6	4	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	C6_6h	76	9267	9270	9270	12850.366537	10435.532557	9269	9270	2		4	6h	C6	6	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	C6_8h	76	9267	9270	9270	13753.026635	10944.309927	9269	9270	2		4	8h	C6	8	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	NRK_1h	76	9270	9270	9270	20202.020202	20202.020202	9270	9270	1		1	1h	NRK	1	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	NRK_2h	76	9267	9270	9270	19417.475729	9708.737864	9267	9270	4		4	2h	NRK	2	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	PC_12_1.5h	76	9267	9274	9270	26548.672568	15486.725664	9269	9271	3		8	1.5h	PC_12	1.5	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	PC_12_12h	76	9267	9270	9270	10477.315077	8163.432464	9267	9270	4		4	12h	PC_12	12	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	PC_12_1h	76	9270	9270	9270	22271.714922	22271.714922	9270	9270	1		1	1h	PC_12	1	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	PC_12_2.5h	76	9267	9271	9270	27387.120651	21465.581051	9269	9270	2		5	2.5h	PC_12	2.5	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	PC_12_2h	76	9267	9270	9270	26017.344897	19346.230821	9269	9270	2		4	2h	PC_12	2	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	PC_12_4h	76	9267	9270	9270	12346.91829	8933.949006	9267	9270	4		4	4h	PC_12	4	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	PC_12_6h	76	9267	9270	9270	13805.234263	10580.459464	9267	9270	4		4	6h	PC_12	6	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	PC_12_8h	76	9263	9270	9270	12477.271301	9530.37808	9267	9270	4		8	8h	PC_12	8	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	PK_15_12h	76	9267	9270	9270	12171.624714	10533.180778	9269	9270	2		4	12h	PK_15	12	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	PK_15_1h	76	9270	9273	9270	8771.929824	5847.953216	9270	9273	4		4	1h	PK_15	1	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	PK_15_2h	76	9267	9272	9270	25343.953656	20637.219406	9269	9270	2		6	2h	PK_15	2	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	PK_15_4h	76	9266	9270	9270	23625.882926	19647.641471	9269	9270	2		5	4h	PK_15	4	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL49.5	PK_15_6h	76	9267	9270	9270	10435.568028	8846.845539	9269	9270	2		4	6h	PK_15	6	76	9323	9619	9323	9619	53	76
LT934125.1	+	UL5	C6_12h	819	88883	88888	88883	48.954815	27.97418	88883	88888	6		6	12h	C6	12	819	88923	91427	88923	91427	40	819
LT934125.1	+	UL5	C6_1h	819	88883	88883	88883	3081.664099	3081.664099	88883	88883	1		1	1h	C6	1	819	88923	91427	88923	91427	40	819
LT934125.1	+	UL5	C6_4h	819	88892	88892	88892	525.486075	525.486075	88892	88892	1		1	4h	C6	4	819	88923	91427	88923	91427	31	819
LT934125.1	+	UL5	C6_6h	819	88883	88888	88888	431.220353	258.732212	88883	88888	6		6	6h	C6	6	819	88923	91427	88923	91427	35	819
LT934125.1	+	UL5	PC_12_12h	819	88883	88883	88883	34.128062	34.128062	88883	88883	1		1	12h	PC_12	12	819	88923	91427	88923	91427	40	819
LT934125.1	+	UL5	PC_12_2.5h	819	88883	88883	88883	740.19245	740.19245	88883	88883	1		1	2.5h	PC_12	2.5	819	88923	91427	88923	91427	40	819
LT934125.1	+	UL5	PC_12_2h	819	88883	88883	88883	667.111408	667.111408	88883	88883	1		1	2h	PC_12	2	819	88923	91427	88923	91427	40	819
LT934125.1	+	UL5	PC_12_4h	819	88888	88888	88888	100.38145	100.38145	88888	88888	1		1	4h	PC_12	4	819	88923	91427	88923	91427	35	819
LT934125.1	+	UL5	PC_12_6h	819	88883	88888	88883	159.906188	79.953094	88883	88888	6		6	6h	PC_12	6	819	88923	91427	88923	91427	40	819
LT934125.1	+	UL5	PC_12_8h	819	88883	88883	88883	94.049784	94.049784	88883	88883	1		1	8h	PC_12	8	819	88923	91427	88923	91427	40	819
LT934125.1	+	UL5	PK_15_12h	819	88883	88888	88883	32.036614	20.594966	88883	88888	6		6	12h	PK_15	12	819	88923	91427	88923	91427	40	819
LT934125.1	+	UL5	PK_15_1h	819	88885	88885	88885	2923.976608	2923.976608	88885	88885	1		1	1h	PK_15	1	819	88923	91427	88923	91427	38	819
LT934125.1	+	UL5	PK_15_4h	819	88888	88888	88888	40.594301	40.594301	88888	88888	1		1	4h	PK_15	4	819	88923	91427	88923	91427	35	819
LT934125.1	+	UL5	PK_15_6h	819	88883	88888	88888	64.516649	48.387487	88883	88888	6		6	6h	PK_15	6	819	88923	91427	88923	91427	35	819
LT934125.1	+	UL5	PK_15_8h	819	88883	88888	88883	135.965508	78.947715	88883	88888	6		6	8h	PK_15	8	819	88923	91427	88923	91427	40	819
LT934125.1	+	UL51	C6_12h	53	7587	7596	7588	2657.547083	1272.825182	7588	7592	5		10	12h	C6	12	53	7729	8439	7729	8439	141	53
LT934125.1	+	UL51	C6_2h	53	7588	7591	7591	3516.998828	2344.665885	7588	7591	4		4	2h	C6	2	53	7729	8439	7729	8439	138	53
LT934125.1	+	UL51	C6_4h	53	7588	7596	7591	4729.374672	2101.944298	7588	7596	9		9	4h	C6	4	53	7729	8439	7729	8439	138	53
LT934125.1	+	UL51	NRK_2h	53	7592	7592	7592	3236.245955	3236.245955	7592	7592	1		1	2h	NRK	2	53	7729	8439	7729	8439	137	53
LT934125.1	+	UL51	PC_12_1.5h	53	7591	7591	7591	4424.778761	4424.778761	7591	7591	1		1	1.5h	PC_12	1.5	53	7729	8439	7729	8439	138	53
LT934125.1	+	UL51	PC_12_12h	53	7587	7594	7588	1638.146983	969.236965	7588	7591	4		8	12h	PC_12	12	53	7729	8439	7729	8439	141	53
LT934125.1	+	UL51	PC_12_1h	53	7588	7591	7588	4454.342984	2227.171492	7588	7591	4		4	1h	PC_12	1	53	7729	8439	7729	8439	141	53
LT934125.1	+	UL51	PC_12_2.5h	53	7588	7591	7588	1480.3849	740.19245	7588	7591	4		4	2.5h	PC_12	2.5	53	7729	8439	7729	8439	141	53
LT934125.1	+	UL51	PC_12_2h	53	7588	7595	7591	4669.779853	2668.44563	7588	7595	8		8	2h	PC_12	2	53	7729	8439	7729	8439	138	53
LT934125.1	+	UL51	PC_12_4h	53	7587	7596	7588	4918.691027	2609.917687	7588	7591	4		10	4h	PC_12	4	53	7729	8439	7729	8439	141	53
LT934125.1	+	UL51	PK_15_12h	53	7588	7596	7588	718.53547	354.691076	7588	7594	7		9	12h	PK_15	12	53	7729	8439	7729	8439	141	53
LT934125.1	+	UL51	PK_15_1h	53	7591	7591	7591	2923.976608	2923.976608	7591	7591	1		1	1h	PK_15	1	53	7729	8439	7729	8439	138	53
LT934125.1	+	UL51	PK_15_2h	53	7589	7594	7591	2172.338885	1448.225923	7589	7594	6		6	2h	PK_15	2	53	7729	8439	7729	8439	138	53
LT934125.1	+	UL51	PK_15_6h	53	7587	7596	7588	4532.294615	2129.049428	7588	7594	7		10	6h	PK_15	6	53	7729	8439	7729	8439	141	53
LT934125.1	+	UL51	PK_15_8h	53	7587	7596	7588	2907.907492	1346.497134	7588	7593	6		10	8h	PK_15	8	53	7729	8439	7729	8439	141	53
LT934125.1	+	UL8	PC_12_8h	777	84072	84072	84072	31.349928	31.349928	84072	84072	1	UL9	1	8h	PC_12	8	777	84087	86138	84087	86138	15	777
LT934125.1	+	UL9	C6_12h	754	81436	81436	81436	90.916084	90.916084	81436	81436	1		1	12h	C6	12	754	81550	84090	81550	84090	114	754
LT934125.1	+	UL9	C6_6h	755	81481	81482	81481	172.488142	86.244071	81481	81482	2		2	6h	C6	6	755	81550	84090	81550	84090	69	755
LT934125.1	+	UL9	C6_8h	755	81477	81481	81477	96.8523	32.2841	81477	81481	5		5	8h	C6	8	755	81550	84090	81550	84090	73	755
LT934125.1	+	UL9	PC_12_6h	754	81436	81436	81436	26.651031	26.651031	81436	81436	1		1	6h	PC_12	6	754	81550	84090	81550	84090	114	754
LT934125.1	+	UL9	PC_12_8h	754	81436	81437	81436	62.699856	31.349928	81436	81437	2		2	8h	PC_12	8	754	81550	84090	81550	84090	114	754
LT934125.1	+	UL9	PK_15_12h	754	81436	81436	81436	11.441648	11.441648	81436	81436	1		1	12h	PK_15	12	754	81550	84090	81550	84090	114	754
LT934125.1	+	UL9	PK_15_6h	755	81480	81480	81480	16.129162	16.129162	81480	81480	1		1	6h	PK_15	6	755	81550	84090	81550	84090	70	755
LT934125.1	+	UL9	PK_15_8h	754	81436	81436	81436	17.543937	17.543937	81436	81436	1		1	8h	PK_15	8	754	81550	84090	81550	84090	114	754
LT934125.1	+	US1	C6_12h	1035	115544	115544	115544	27.97418	27.97418	115544	115544	1		1	12h	C6	12	1035	115740	116831	115740	116831	196	1035
LT934125.1	+	US1	C6_6h	1038	115731	115731	115731	86.244071	86.244071	115731	115731	1		1	6h	C6	6	1038	115740	116831	115740	116831	9	1038
LT934125.1	+	US1	C6_8h	1038	115733	115733	115733	32.2841	32.2841	115733	115733	1		1	8h	C6	8	1038	115740	116831	115740	116831	7	1038
LT934125.1	+	US1	NRK_2h	1034	115508	115508	115508	3236.245955	3236.245955	115508	115508	1		1	2h	NRK	2	1034	115740	116831	115740	116831	232	1034
LT934125.1	+	US1	PC_12_12h	1038	115725	115725	115725	20.476837	20.476837	115725	115725	1		1	12h	PC_12	12	1038	115740	116831	115740	116831	15	1038
LT934125.1	+	US1	PC_12_1h	1037	115649	115649	115649	2227.171492	2227.171492	115649	115649	1		1	1h	PC_12	1	1037	115740	116831	115740	116831	91	1037
LT934125.1	+	US1	PC_12_4h	1038	115725	115733	115725	301.14435	100.38145	115725	115733	9		9	4h	PC_12	4	1038	115740	116831	115740	116831	15	1038
LT934125.1	+	US1	PC_12_8h	1036	115602	115602	115602	31.349928	31.349928	115602	115602	1		1	8h	PC_12	8	1036	115740	116831	115740	116831	138	1036
LT934125.1	+	US1	PK_15_12h	1035	115536	115536	115536	11.441648	11.441648	115536	115536	1		1	12h	PK_15	12	1035	115740	116831	115740	116831	204	1035
LT934125.1	+	US1	PK_15_2h	1035	115536	115536	115536	362.056481	362.056481	115536	115536	1		1	2h	PK_15	2	1035	115740	116831	115740	116831	204	1035
LT934125.1	+	US1	PK_15_4h	1038	115705	115705	115705	40.594301	40.594301	115705	115705	1		1	4h	PK_15	4	1038	115740	116831	115740	116831	35	1038
LT934125.1	+	US1	PK_15_6h	1035	115562	115562	115562	48.387487	48.387487	115562	115562	1		1	6h	PK_15	6	1035	115740	116831	115740	116831	178	1035
LT934125.1	+	US1	PK_15_8h	1035	115562	115562	115562	21.929921	21.929921	115562	115562	1		1	8h	PK_15	8	1035	115740	116831	115740	116831	178	1035
LT934125.1	+	US2	C6_12h	1168	125177	125227	125225	33499.08035	16959.346523	125223	125225	3		51	12h	C6	12	1168	125308	126078	125308	126078	83	1168
LT934125.1	+	US2	C6_1h	1168	125222	125236	125223	55469.953774	27734.976888	125223	125225	3		15	1h	C6	1	1168	125308	126078	125308	126078	85	1168
LT934125.1	+	US2	C6_4h	1168	125223	125229	125225	32054.650553	18392.012612	125223	125225	3		7	4h	C6	4	1168	125308	126078	125308	126078	83	1168
LT934125.1	+	US2	C6_6h	1168	125223	125227	125225	26563.173781	13799.051315	125223	125225	3		5	6h	C6	6	1168	125308	126078	125308	126078	83	1168
LT934125.1	+	US2	C6_8h	1168	125215	125227	125225	37449.556094	19854.72155	125223	125225	3		13	8h	C6	8	1168	125308	126078	125308	126078	83	1168
LT934125.1	+	US2	NRK_1h	1168	125223	125225	125223	70707.070707	40404.040404	125223	125225	3		3	1h	NRK	1	1168	125308	126078	125308	126078	85	1168
LT934125.1	+	US2	NRK_2h	1168	125217	125225	125223	45307.443366	19417.475728	125223	125225	3		9	2h	NRK	2	1168	125308	126078	125308	126078	85	1168
LT934125.1	+	US2	PC_12_0.5h	1168	125225	125227	125225	96774.193548	64516.129032	125225	125227	3		3	0.5h	PC_12	0.5	1168	125308	126078	125308	126078	83	1168
LT934125.1	+	US2	PC_12_1.5h	1168	125221	125225	125225	46460.176991	26548.672566	125223	125225	3		5	1.5h	PC_12	1.5	1168	125308	126078	125308	126078	83	1168
LT934125.1	+	US2	PC_12_1h	1168	125222	125225	125225	66815.144766	40089.08686	125223	125225	3		4	1h	PC_12	1	1168	125308	126078	125308	126078	83	1168
LT934125.1	+	US2	PC_12_2.5h	1168	125223	125229	125223	45891.931902	22205.773501	125223	125225	3		7	2.5h	PC_12	2.5	1168	125308	126078	125308	126078	85	1168
LT934125.1	+	US2	PC_12_2h	1168	125223	125228	125225	44696.46431	22681.787859	125223	125225	3		6	2h	PC_12	2	1168	125308	126078	125308	126078	83	1168
LT934125.1	+	US2	PC_12_4h	1168	125217	125225	125225	17165.227866	11142.340895	125223	125225	3		9	4h	PC_12	4	1168	125308	126078	125308	126078	83	1168
LT934125.1	+	US2	PC_12_6h	1168	125217	125225	125225	16603.592559	10713.714621	125223	125225	3		9	6h	PC_12	6	1168	125308	126078	125308	126078	83	1168
LT934125.1	+	US2	PK_15_12h	1168	125221	125225	125225	9780.320367	5903.89016	125223	125225	3		5	12h	PK_15	12	1168	125308	126078	125308	126078	83	1168
LT934125.1	+	US2	PK_15_1h	1168	125223	125225	125225	8771.929824	5847.953216	125223	125225	3		3	1h	PK_15	1	1168	125308	126078	125308	126078	83	1168
